Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,8,0.9099999999999999,symmetric,0.47668825978824925
75% Corpus,8,symmetric,0.01,0.47158341934225473
75% Corpus,8,symmetric,0.31,0.4465003936179482
75% Corpus,8,symmetric,0.61,0.43680521030107455
75% Corpus,8,symmetric,0.9099999999999999,0.4181357703118521
75% Corpus,8,symmetric,symmetric,0.4655811174246133
75% Corpus,8,asymmetric,0.01,0.4638006988140523
75% Corpus,8,asymmetric,0.31,0.42425197463863806
75% Corpus,8,asymmetric,0.61,0.40650809567061486
75% Corpus,8,asymmetric,0.9099999999999999,0.40271543131740817
75% Corpus,8,asymmetric,symmetric,0.4581302627297874
75% Corpus,9,0.01,0.01,0.4476229665365201
75% Corpus,9,0.01,0.31,0.4528381170162872
75% Corpus,9,0.01,0.61,0.414805598413047
75% Corpus,9,0.01,0.9099999999999999,0.387133944048233
75% Corpus,9,0.01,symmetric,0.4344072190935111
75% Corpus,9,0.31,0.01,0.4590542839709776
75% Corpus,9,0.31,0.31,0.46157622945623417
75% Corpus,9,0.31,0.61,0.39062330659825456
75% Corpus,9,0.31,0.9099999999999999,0.41163386737266844
75% Corpus,9,0.31,symmetric,0.45817988905437307
75% Corpus,9,0.61,0.01,0.47263332369073147
75% Corpus,9,0.61,0.31,0.46397297956325645
75% Corpus,9,0.61,0.61,0.39669384974982524
75% Corpus,9,0.61,0.9099999999999999,0.3929377859487692
75% Corpus,9,0.61,symmetric,0.4695285936338298
75% Corpus,9,0.9099999999999999,0.01,0.47136747463302153
75% Corpus,9,0.9099999999999999,0.31,0.47347554627521277
75% Corpus,9,0.9099999999999999,0.61,0.4600746759037335
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.4671063761449199
75% Corpus,9,0.9099999999999999,symmetric,0.48357568247374627
75% Corpus,9,symmetric,0.01,0.4502923455853323
75% Corpus,9,symmetric,0.31,0.45653841971700654
75% Corpus,9,symmetric,0.61,0.4203790468413986
75% Corpus,9,symmetric,0.9099999999999999,0.41708539832037017
75% Corpus,9,symmetric,symmetric,0.446917890290366
75% Corpus,9,asymmetric,0.01,0.4638190402122353
75% Corpus,9,asymmetric,0.31,0.4194799757553945
75% Corpus,9,asymmetric,0.61,0.43463900470975225
75% Corpus,9,asymmetric,0.9099999999999999,0.4305194874548082
75% Corpus,9,asymmetric,symmetric,0.4534229646352074
75% Corpus,10,0.01,0.01,0.4750685440455582
75% Corpus,10,0.01,0.31,0.41904934164265584
75% Corpus,10,0.01,0.61,0.38399155561613524
75% Corpus,10,0.01,0.9099999999999999,0.3884529751014337
