Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,4,0.9099999999999999,symmetric,0.45646739344351783
100% Corpus,4,symmetric,0.01,0.44835955015289275
100% Corpus,4,symmetric,0.31,0.4386394616226661
100% Corpus,4,symmetric,0.61,0.4392633279739321
100% Corpus,4,symmetric,0.9099999999999999,0.4550243759830471
100% Corpus,4,symmetric,symmetric,0.43581649430489455
100% Corpus,4,asymmetric,0.01,0.4262757338038612
100% Corpus,4,asymmetric,0.31,0.4699683097149478
100% Corpus,4,asymmetric,0.61,0.4659336588285488
100% Corpus,4,asymmetric,0.9099999999999999,0.3569385356484234
100% Corpus,4,asymmetric,symmetric,0.4272325334150091
100% Corpus,5,0.01,0.01,0.41831545342860055
100% Corpus,5,0.01,0.31,0.3975282935033295
100% Corpus,5,0.01,0.61,0.4138640407261781
100% Corpus,5,0.01,0.9099999999999999,0.41310331009518864
100% Corpus,5,0.01,symmetric,0.39512287084647396
100% Corpus,5,0.31,0.01,0.4197591303863243
100% Corpus,5,0.31,0.31,0.42941025119194765
100% Corpus,5,0.31,0.61,0.3915512399042053
100% Corpus,5,0.31,0.9099999999999999,0.4091987315333066
100% Corpus,5,0.31,symmetric,0.4308236627554621
100% Corpus,5,0.61,0.01,0.44045930261642663
100% Corpus,5,0.61,0.31,0.4588821812469618
100% Corpus,5,0.61,0.61,0.42560208012258977
100% Corpus,5,0.61,0.9099999999999999,0.4370389766325397
100% Corpus,5,0.61,symmetric,0.4610959706012897
100% Corpus,5,0.9099999999999999,0.01,0.4481544580191291
100% Corpus,5,0.9099999999999999,0.31,0.4523880033683284
100% Corpus,5,0.9099999999999999,0.61,0.4663247147402057
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.46233444115099126
100% Corpus,5,0.9099999999999999,symmetric,0.46042396522803486
100% Corpus,5,symmetric,0.01,0.4267290324788268
100% Corpus,5,symmetric,0.31,0.39914095474285
100% Corpus,5,symmetric,0.61,0.41594215663671663
100% Corpus,5,symmetric,0.9099999999999999,0.40037784489558315
100% Corpus,5,symmetric,symmetric,0.4222950073930676
100% Corpus,5,asymmetric,0.01,0.41581203542176237
100% Corpus,5,asymmetric,0.31,0.4404278232622447
100% Corpus,5,asymmetric,0.61,0.39950347113101714
100% Corpus,5,asymmetric,0.9099999999999999,0.3825577305586891
100% Corpus,5,asymmetric,symmetric,0.4632686176604503
100% Corpus,6,0.01,0.01,0.41622755277174645
100% Corpus,6,0.01,0.31,0.4072565367909895
100% Corpus,6,0.01,0.61,0.3841700424521924
100% Corpus,6,0.01,0.9099999999999999,0.3848529742072329
100% Corpus,6,0.01,symmetric,0.4027290453529435
100% Corpus,6,0.31,0.01,0.4123255529315417
100% Corpus,6,0.31,0.31,0.42778403323069325
100% Corpus,6,0.31,0.61,0.4109991610969257
100% Corpus,6,0.31,0.9099999999999999,0.40316481392976744
100% Corpus,6,0.31,symmetric,0.41645494379113873
100% Corpus,6,0.61,0.01,0.41548129250506816
100% Corpus,6,0.61,0.31,0.4569075092025696
100% Corpus,6,0.61,0.61,0.4127418577108019
100% Corpus,6,0.61,0.9099999999999999,0.42178398381280496
100% Corpus,6,0.61,symmetric,0.45000770176824484
100% Corpus,6,0.9099999999999999,0.01,0.4189866868291532
100% Corpus,6,0.9099999999999999,0.31,0.4466273174759509
100% Corpus,6,0.9099999999999999,0.61,0.4378342809536711
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.4245781576531522
100% Corpus,6,0.9099999999999999,symmetric,0.4322904813637245
100% Corpus,6,symmetric,0.01,0.42475098463967126
100% Corpus,6,symmetric,0.31,0.4085726150293765
100% Corpus,6,symmetric,0.61,0.38262139569595677
100% Corpus,6,symmetric,0.9099999999999999,0.38832300555717647
100% Corpus,6,symmetric,symmetric,0.4081212872978551
100% Corpus,6,asymmetric,0.01,0.46303981895782104
100% Corpus,6,asymmetric,0.31,0.4214989807461673
100% Corpus,6,asymmetric,0.61,0.4988745009084649
100% Corpus,6,asymmetric,0.9099999999999999,0.36499588302347474
100% Corpus,6,asymmetric,symmetric,0.4580414395782904
100% Corpus,7,0.01,0.01,0.4123844120359322
100% Corpus,7,0.01,0.31,0.39973504633814033
100% Corpus,7,0.01,0.61,0.38282822476700723
100% Corpus,7,0.01,0.9099999999999999,0.4141933437885954
100% Corpus,7,0.01,symmetric,0.3980115713366849
100% Corpus,7,0.31,0.01,0.40499718971520027
100% Corpus,7,0.31,0.31,0.4268815660799462
100% Corpus,7,0.31,0.61,0.40926601548541736
100% Corpus,7,0.31,0.9099999999999999,0.4192232076636607
100% Corpus,7,0.31,symmetric,0.4199444375999563
100% Corpus,7,0.61,0.01,0.4059123583333811
100% Corpus,7,0.61,0.31,0.4204032645511268
100% Corpus,7,0.61,0.61,0.41683183847905025
100% Corpus,7,0.61,0.9099999999999999,0.4738706899805933
100% Corpus,7,0.61,symmetric,0.424819253412811
100% Corpus,7,0.9099999999999999,0.01,0.4106568325474041
100% Corpus,7,0.9099999999999999,0.31,0.45227390912427146
100% Corpus,7,0.9099999999999999,0.61,0.4303371465642902
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.4099440050444035
100% Corpus,7,0.9099999999999999,symmetric,0.4139329572468272
100% Corpus,7,symmetric,0.01,0.41083578647429103
100% Corpus,7,symmetric,0.31,0.4094907103228369
100% Corpus,7,symmetric,0.61,0.3927404648983811
100% Corpus,7,symmetric,0.9099999999999999,0.4175631278766973
100% Corpus,7,symmetric,symmetric,0.4351663531162186
100% Corpus,7,asymmetric,0.01,0.40298594669884263
100% Corpus,7,asymmetric,0.31,0.4105403859002002
100% Corpus,7,asymmetric,0.61,0.47205116033115146
100% Corpus,7,asymmetric,0.9099999999999999,0.5674234243557521
100% Corpus,7,asymmetric,symmetric,0.39041395599042705
100% Corpus,8,0.01,0.01,0.40358765446011685
100% Corpus,8,0.01,0.31,0.40114421751214724
100% Corpus,8,0.01,0.61,0.43426648165095477
100% Corpus,8,0.01,0.9099999999999999,0.3946936517042893
100% Corpus,8,0.01,symmetric,0.38790592512294786
100% Corpus,8,0.31,0.01,0.39332615683488886
100% Corpus,8,0.31,0.31,0.40113223694122024
100% Corpus,8,0.31,0.61,0.38938236161842044
100% Corpus,8,0.31,0.9099999999999999,0.40497823326429316
100% Corpus,8,0.31,symmetric,0.38859039629908326
100% Corpus,8,0.61,0.01,0.42741126659780615
100% Corpus,8,0.61,0.31,0.4101149461542304
100% Corpus,8,0.61,0.61,0.44107604895377217
100% Corpus,8,0.61,0.9099999999999999,0.4745657082699408
100% Corpus,8,0.61,symmetric,0.42705055862217645
100% Corpus,8,0.9099999999999999,0.01,0.4257178992898077
100% Corpus,8,0.9099999999999999,0.31,0.41603955047181723
100% Corpus,8,0.9099999999999999,0.61,0.42608958410148945
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.41601003624077326
100% Corpus,8,0.9099999999999999,symmetric,0.41936438729963527
100% Corpus,8,symmetric,0.01,0.3917620946418059
100% Corpus,8,symmetric,0.31,0.39201180750844206
100% Corpus,8,symmetric,0.61,0.4243911816739143
100% Corpus,8,symmetric,0.9099999999999999,0.4266336804735466
100% Corpus,8,symmetric,symmetric,0.3848680836264462
100% Corpus,8,asymmetric,0.01,0.3945165940839605
100% Corpus,8,asymmetric,0.31,0.3977524539002144
100% Corpus,8,asymmetric,0.61,0.510694409801484
100% Corpus,8,asymmetric,0.9099999999999999,0.5206475967142092
100% Corpus,8,asymmetric,symmetric,0.4137260600619284
100% Corpus,9,0.01,0.01,0.4025431057657361
100% Corpus,9,0.01,0.31,0.4015610890542292
100% Corpus,9,0.01,0.61,0.4172866624619172
100% Corpus,9,0.01,0.9099999999999999,0.415038160544254
100% Corpus,9,0.01,symmetric,0.40535221219080575
100% Corpus,9,0.31,0.01,0.41896013812979627
100% Corpus,9,0.31,0.31,0.41195434265612957
100% Corpus,9,0.31,0.61,0.3804996452228994
